id,user_id,session_date,device,traffic_source,duration
7082,325,2025-03-22 07:35:32.429885,Tablet,Email,1866
7083,206,2024-08-03 21:50:45.725483,Tablet,Email,856
7084,355,2024-11-17 17:48:39.064671,Tablet,Google,348
7085,351,2025-11-16 16:15:21.031584,Mobile,Direct,1060
7086,91,2025-08-17 02:07:49.910138,Mobile,Email,1995
7087,457,2026-01-20 12:39:56.034743,Tablet,Direct,1366
7088,556,2025-06-02 17:36:51.457581,Tablet,Email,1316
7089,222,2026-05-14 04:55:28.721208,Desktop,VK,602
7090,167,2025-12-23 04:14:41.018023,Mobile,YouTube,1514
7091,974,2024-10-10 02:31:46.393574,Tablet,VK,553
7092,768,2024-08-04 14:43:28.383991,Tablet,Email,985
7093,920,2025-02-28 06:28:17.440708,Tablet,VK,483
7094,907,2024-08-26 06:41:23.865998,Mobile,Telegram,801
7095,189,2025-08-06 06:19:55.218386,Tablet,VK,1440
7096,348,2025-12-27 00:56:20.107624,Mobile,VK,486
7097,529,2024-10-23 05:56:46.389515,Tablet,Google,1371
7098,194,2025-10-12 05:15:56.644876,Tablet,Direct,1954
7099,748,2026-05-30 06:34:02.568053,Tablet,Telegram,490
7100,989,2025-01-15 00:44:01.244663,Desktop,Direct,725
7101,747,2026-02-06 17:17:28.068019,Tablet,Telegram,908
7102,809,2025-01-13 10:26:17.962455,Mobile,Email,1785
7103,279,2025-12-31 14:00:51.065805,Mobile,Google,74
7104,852,2026-06-21 06:45:35.849481,Mobile,YouTube,484
7105,300,2026-07-04 07:03:39.768758,Desktop,Google,1113
7106,858,2024-10-01 04:37:22.036790,Tablet,VK,1578
7107,519,2026-03-11 17:28:09.833750,Tablet,YouTube,1425
7108,449,2026-05-27 03:01:56.896601,Desktop,Email,1099
7109,430,2024-09-21 12:33:53.554113,Tablet,Telegram,2033
7110,186,2025-12-16 09:43:41.481674,Tablet,VK,1643
7111,229,2026-05-13 22:02:10.837347,Desktop,VK,529
7112,132,2024-12-26 15:21:35.806919,Tablet,Email,355
7113,604,2025-11-11 19:12:12.305957,Mobile,YouTube,1014
7114,646,2024-09-07 05:19:42.860691,Tablet,YouTube,521
7115,995,2025-07-09 23:05:36.285884,Desktop,Email,1576
7116,217,2024-07-13 06:37:47.162469,Mobile,Email,1816
7117,189,2024-07-15 23:02:38.508374,Mobile,Direct,67
7118,832,2026-01-04 21:58:01.049585,Tablet,Google,1217
7119,32,2025-12-08 15:53:57.355954,Tablet,Telegram,136
7120,664,2025-09-11 13:45:29.563228,Mobile,Google,2123
7121,352,2025-08-12 02:06:33.045432,Desktop,YouTube,1675
7122,974,2026-01-03 00:55:18.038967,Mobile,Telegram,345
7123,673,2025-01-24 20:56:27.127656,Tablet,YouTube,338
7124,32,2025-11-07 19:42:33.859553,Desktop,YouTube,1826
7125,593,2026-01-15 00:24:09.765902,Tablet,VK,1414
7126,248,2025-07-12 06:12:27.257562,Desktop,Email,1793
7127,93,2025-04-18 23:40:27.227015,Tablet,Direct,2125
7128,88,2025-11-22 05:23:45.156946,Desktop,YouTube,2270
7129,749,2024-10-17 23:23:04.310895,Desktop,VK,1015
7130,423,2026-01-28 08:26:03.125230,Mobile,VK,1730
7131,718,2024-09-02 00:54:13.481277,Tablet,Google,589
7132,749,2025-10-01 00:34:00.685125,Desktop,Email,2032
7133,588,2024-10-16 23:35:37.299944,Mobile,VK,2032
7134,17,2024-11-04 20:23:17.048458,Tablet,Direct,670
7135,108,2025-10-27 01:21:52.959507,Mobile,Google,2272
7136,802,2026-06-16 17:36:21.332974,Desktop,Email,2238
7137,303,2025-07-21 07:59:24.457913,Desktop,VK,1946
7138,707,2025-06-14 17:34:49.404763,Tablet,Google,404
7139,506,2025-06-17 11:45:20.904480,Tablet,Telegram,111
7140,251,2026-02-01 17:53:01.954068,Tablet,YouTube,774
7141,981,2024-09-30 22:47:21.202940,Tablet,Direct,1029
7142,285,2026-05-18 23:07:09.671324,Desktop,Email,394
7143,947,2024-09-13 04:23:35.005925,Mobile,Telegram,908
7144,556,2025-05-10 14:10:54.229188,Desktop,Google,1889
7145,133,2025-12-25 11:13:12.587451,Tablet,VK,595
7146,215,2026-05-21 15:05:13.642023,Mobile,Telegram,1840
7147,792,2025-10-06 23:11:46.087332,Tablet,VK,444
7148,291,2025-05-01 09:12:47.413162,Mobile,VK,1402
7149,444,2025-12-06 06:22:58.142239,Tablet,Telegram,777
7150,158,2024-08-02 22:20:09.109166,Mobile,Google,1050
7151,179,2025-09-03 13:49:21.027107,Desktop,YouTube,645
7152,371,2025-07-19 14:06:00.416729,Tablet,Telegram,168
7153,97,2025-05-28 22:08:42.163436,Mobile,VK,1794
7154,102,2025-01-29 09:33:27.462291,Desktop,YouTube,405
7155,940,2025-11-27 10:44:13.368608,Desktop,Email,122
7156,340,2024-11-17 16:35:46.733019,Desktop,YouTube,549
7157,442,2025-08-22 16:26:01.989329,Desktop,YouTube,2060
7158,802,2025-02-10 02:13:25.912456,Desktop,Email,968
7159,964,2025-06-27 12:00:24.924393,Mobile,Direct,2147
7160,672,2026-04-04 08:11:34.871813,Tablet,VK,250
7161,582,2026-02-20 22:17:11.903359,Mobile,Email,1460
7162,588,2026-03-25 22:31:58.141274,Mobile,Email,1620
7163,613,2025-10-27 11:30:06.204401,Mobile,Direct,2345
7164,160,2025-02-18 11:57:02.688065,Mobile,Google,1346
7165,573,2026-06-01 11:30:48.480337,Tablet,Google,1834
7166,247,2025-01-19 17:19:46.909038,Mobile,Telegram,1628
7167,82,2025-01-22 18:20:00.105559,Desktop,VK,1873
7168,757,2025-05-21 09:55:36.501587,Mobile,Google,1981
7169,709,2025-06-12 19:44:24.407058,Mobile,VK,316
7170,780,2025-08-26 05:50:50.731722,Desktop,Telegram,1489
7171,203,2025-05-02 10:49:10.382929,Tablet,Google,529
7172,364,2025-01-17 02:38:50.316434,Tablet,VK,1819
7173,197,2024-08-04 18:57:09.682788,Mobile,Telegram,954
7174,810,2025-12-16 10:35:31.797240,Mobile,Email,134
7175,662,2025-10-04 16:00:09.259326,Mobile,Google,485
7176,644,2024-07-11 22:04:44.646485,Tablet,Direct,1554
7177,3,2024-09-12 23:17:32.054125,Tablet,Telegram,186
7178,836,2024-08-17 14:19:18.509390,Tablet,YouTube,1617
7179,81,2025-04-01 11:30:02.498833,Desktop,VK,457
7180,751,2026-01-26 08:00:03.936591,Tablet,YouTube,1499
7181,39,2024-09-12 12:34:22.890132,Mobile,Email,822
7182,588,2025-12-06 16:02:06.059809,Tablet,Email,2173
7183,53,2025-06-05 08:25:42.969223,Mobile,Google,1258
7184,812,2025-02-23 18:07:01.549440,Mobile,Direct,377
7185,962,2026-02-17 07:13:41.438637,Tablet,Telegram,497
7186,982,2026-07-04 21:36:55.741943,Desktop,Google,1040
7187,988,2025-12-30 09:44:58.074789,Tablet,YouTube,617
7188,436,2025-08-13 20:48:38.761718,Mobile,Direct,866
7189,386,2024-10-30 18:57:30.426194,Mobile,YouTube,1212
7190,249,2026-01-30 12:52:31.686136,Mobile,VK,1047
7191,659,2025-11-26 14:41:34.355283,Desktop,Google,1851
7192,379,2025-05-29 20:48:58.204155,Mobile,Direct,1338
7193,356,2026-07-02 23:25:56.791045,Desktop,Direct,1238
7194,745,2025-10-05 10:47:26.333484,Tablet,VK,1018
7195,727,2024-11-10 06:31:06.855549,Tablet,Direct,1168
7196,85,2024-07-16 09:22:25.536420,Mobile,Email,1623
7197,516,2025-04-10 19:09:24.428096,Tablet,Google,1876
7198,148,2025-07-09 04:09:13.316834,Tablet,Telegram,1794
7199,8,2025-12-21 23:24:55.536020,Desktop,YouTube,917
7200,559,2025-10-04 07:34:49.751740,Tablet,VK,1345
7201,18,2026-05-24 05:26:28.830818,Tablet,Email,504
7202,907,2025-09-16 17:28:08.539967,Tablet,Google,1379
7203,82,2026-06-26 04:20:30.220094,Desktop,Telegram,498
7204,713,2025-05-04 23:43:16.518738,Tablet,Google,2358
7205,983,2025-10-15 18:37:11.817860,Desktop,Google,1184
7206,325,2024-07-22 10:18:48.662042,Desktop,Telegram,482
7207,95,2025-12-31 02:45:59.756581,Tablet,Telegram,2088
7208,721,2025-05-13 11:58:45.417820,Desktop,Direct,2178
7209,151,2025-01-06 21:44:17.035558,Mobile,VK,1488
7210,478,2026-03-06 05:01:53.283773,Tablet,YouTube,55
7211,172,2024-07-20 23:39:03.729174,Tablet,VK,179
7212,997,2025-02-10 11:14:34.722218,Mobile,Email,498
7213,624,2025-06-29 10:48:11.212629,Tablet,Telegram,1744
7214,29,2025-06-05 10:15:25.703109,Mobile,Direct,2109
7215,861,2024-10-11 05:11:39.427588,Mobile,Email,1560
7216,151,2026-02-23 14:18:01.251850,Mobile,Telegram,2141
7217,80,2025-02-06 22:50:07.363499,Tablet,Direct,1727
7218,950,2026-03-17 18:01:57.467839,Mobile,YouTube,365
7219,793,2025-04-08 05:42:13.168715,Tablet,VK,155
7220,53,2026-03-27 18:10:08.862554,Tablet,Email,1894
7221,159,2024-07-18 09:35:52.222064,Mobile,Telegram,1545
7222,918,2025-12-12 14:02:26.964768,Mobile,Direct,406
7223,934,2025-02-25 17:30:04.905605,Desktop,Direct,448
7224,880,2024-09-27 20:08:02.992963,Mobile,Telegram,1679
7225,699,2025-09-26 05:25:49.713892,Desktop,Google,1156
7226,675,2024-09-01 18:04:53.221709,Mobile,Email,135
7227,275,2024-09-12 16:16:03.769680,Mobile,Email,1807
7228,515,2026-04-29 04:19:01.269773,Mobile,YouTube,1886
7229,334,2026-02-09 10:36:45.126294,Mobile,Direct,1579
7230,637,2025-10-25 08:45:36.904898,Desktop,Telegram,736
7231,742,2024-08-26 02:43:06.512663,Desktop,Email,615
7232,468,2025-10-31 12:18:24.017016,Desktop,Google,1595
7233,821,2025-07-11 14:05:56.432375,Tablet,YouTube,1682
7234,822,2024-10-18 16:42:20.982374,Mobile,Telegram,1397
7235,643,2025-08-08 15:56:01.165180,Tablet,Direct,414
7236,82,2024-08-06 08:20:55.089434,Desktop,VK,449
7237,170,2026-06-18 16:04:05.030237,Desktop,Telegram,2217
7238,617,2026-04-28 01:33:07.883166,Desktop,Direct,899
7239,400,2024-08-23 04:59:06.589055,Mobile,Email,1389
7240,94,2025-07-09 16:22:53.269619,Tablet,Google,2253
7241,968,2026-01-06 13:22:20.662929,Mobile,Telegram,2163
7242,650,2025-02-27 17:56:19.406133,Desktop,YouTube,1785
7243,945,2025-01-21 17:10:49.892825,Desktop,VK,214
7244,486,2026-06-26 23:15:29.226790,Tablet,Telegram,1674
7245,421,2024-07-12 07:04:29.633633,Tablet,Google,944
7246,63,2025-09-25 17:00:03.870621,Desktop,Google,990
7247,832,2025-11-09 06:31:17.740675,Mobile,YouTube,617
7248,1000,2026-03-01 02:50:36.104662,Tablet,Direct,371
7249,195,2025-12-18 21:40:13.208907,Mobile,Google,1657
7250,270,2024-08-07 12:41:14.935796,Mobile,Direct,120
7251,676,2025-01-25 18:01:50.051503,Tablet,VK,1552
7252,546,2025-03-21 07:51:57.183454,Mobile,YouTube,69
7253,694,2025-08-31 08:42:14.874485,Desktop,Email,676
7254,761,2025-11-21 07:20:49.359581,Tablet,Google,989
7255,705,2026-07-03 14:18:36.636536,Desktop,Google,1408
7256,479,2025-03-30 00:54:07.473576,Tablet,Google,1495
7257,110,2025-02-07 16:24:40.843091,Tablet,Telegram,930
7258,206,2024-10-19 15:35:10.832062,Mobile,Direct,1527
7259,83,2025-01-06 03:21:31.943194,Desktop,Direct,2206
7260,444,2025-02-22 19:35:36.617724,Desktop,VK,1866
7261,357,2026-06-11 01:45:11.235570,Mobile,YouTube,2258
7262,157,2024-09-22 21:30:21.696231,Tablet,Direct,2094
7263,348,2024-11-03 23:59:56.918570,Mobile,Direct,515
7264,133,2025-09-02 18:59:27.700539,Mobile,YouTube,900
7265,229,2026-04-28 13:54:42.880179,Mobile,Google,1304
7266,197,2025-12-08 17:10:47.520123,Desktop,VK,2391
7267,935,2026-06-12 05:26:17.434504,Tablet,Google,719
7268,432,2026-03-24 21:23:07.927570,Mobile,VK,637
7269,446,2024-09-30 20:44:48.819405,Mobile,Telegram,107
7270,853,2024-08-13 03:12:27.089291,Tablet,Direct,1997
7271,206,2026-05-05 06:08:44.846063,Desktop,Google,425
7272,423,2025-07-15 09:02:05.276309,Desktop,VK,2247
7273,73,2025-05-14 22:50:57.621905,Mobile,YouTube,556
7274,688,2025-12-27 11:32:58.794588,Desktop,Google,377
7275,11,2025-10-31 19:47:55.469273,Tablet,Email,792
7276,887,2024-11-04 03:11:28.537983,Desktop,VK,922
7277,88,2025-10-31 22:24:33.738233,Desktop,Google,42
7278,893,2024-10-31 04:44:33.074005,Desktop,VK,1912
7279,300,2026-05-07 15:54:46.111068,Mobile,Direct,1545
7280,446,2026-01-21 16:32:01.995928,Tablet,Telegram,1754
7281,671,2024-07-30 04:32:45.179909,Tablet,Email,1233
7282,502,2026-04-27 12:13:52.389409,Tablet,Google,1030
7283,715,2024-12-04 07:09:34.298306,Desktop,YouTube,607
7284,940,2024-10-17 06:50:21.681957,Desktop,YouTube,455
7285,7,2024-07-19 10:35:02.531498,Desktop,VK,1009
7286,283,2025-08-10 05:22:01.693385,Tablet,YouTube,26
7287,813,2025-03-15 21:16:37.673310,Mobile,Email,461
7288,398,2025-03-12 20:42:55.429748,Tablet,Telegram,2287
7289,219,2026-05-20 22:25:17.984653,Desktop,Direct,844
7290,33,2025-02-19 23:57:36.180221,Mobile,VK,324
7291,178,2026-01-05 18:00:17.780178,Mobile,Email,2097
7292,914,2024-11-06 09:56:15.522935,Mobile,VK,482
7293,660,2024-11-04 01:38:07.443311,Tablet,Google,269
7294,816,2024-10-29 14:53:13.046532,Desktop,Telegram,744
7295,501,2024-07-29 07:14:47.091414,Desktop,YouTube,423
7296,144,2026-01-08 02:16:10.306472,Desktop,YouTube,167
7297,696,2025-06-23 08:49:59.511209,Mobile,Email,409
7298,295,2025-03-26 02:11:32.094275,Tablet,Direct,1045
7299,321,2024-09-29 06:04:38.308509,Tablet,YouTube,1135
7300,84,2026-01-16 11:56:22.685292,Mobile,Telegram,2114
7301,188,2024-07-07 12:25:31.740393,Desktop,Google,841
7302,897,2025-02-05 20:30:10.873595,Tablet,VK,1254
7303,169,2025-12-28 15:32:33.474442,Tablet,YouTube,833
7304,236,2025-11-19 22:38:00.536716,Desktop,Google,1823
7305,457,2026-03-30 09:03:51.215478,Desktop,YouTube,1532
7306,219,2024-08-29 10:29:13.369850,Mobile,YouTube,1131
7307,477,2026-03-21 19:24:44.625620,Mobile,YouTube,1237
7308,12,2025-11-06 14:19:01.070512,Desktop,Direct,81
7309,363,2026-02-07 00:23:08.143889,Mobile,Email,1278
7310,711,2025-02-27 06:38:08.324136,Desktop,Direct,488
7311,161,2025-04-09 00:16:57.807104,Mobile,Direct,2151
7312,923,2026-02-17 22:45:32.204371,Desktop,Telegram,1061
7313,404,2025-08-01 01:51:01.067385,Desktop,Google,1708
7314,14,2025-07-03 06:20:06.854762,Tablet,Google,1170
7315,51,2025-09-05 01:20:46.643124,Desktop,Direct,1598
7316,508,2026-01-27 01:29:07.955019,Mobile,VK,478
7317,140,2024-08-10 07:37:45.852228,Desktop,Telegram,1851
7318,588,2025-08-29 14:11:00.137523,Desktop,Google,61
7319,651,2026-03-17 18:28:55.979825,Desktop,Direct,418
7320,407,2026-02-17 02:47:32.569468,Mobile,Email,1540
7321,917,2025-07-21 18:58:14.697842,Tablet,Email,56
7322,405,2025-12-30 05:57:12.528840,Desktop,Google,2031
7323,998,2024-12-31 20:32:51.627062,Desktop,VK,2169
7324,400,2025-04-23 02:59:35.674603,Mobile,Email,2375
7325,341,2026-03-27 06:05:24.781763,Desktop,Telegram,845
7326,730,2025-08-04 23:56:17.071296,Desktop,YouTube,1549
7327,715,2025-09-05 23:52:58.915948,Tablet,Telegram,1317
7328,755,2026-02-20 01:51:04.923980,Mobile,Email,1834
7329,360,2025-11-09 08:31:57.782820,Mobile,Telegram,2322
7330,125,2026-06-24 05:34:25.353244,Tablet,Email,1563
7331,990,2024-08-21 03:06:45.465172,Desktop,Email,1812
7332,90,2026-06-29 06:45:47.407613,Mobile,Direct,347
7333,364,2026-05-12 15:52:22.198339,Mobile,YouTube,811
7334,603,2025-11-27 09:28:40.303566,Mobile,Direct,1885
7335,610,2025-09-25 12:58:00.219881,Mobile,Telegram,836
7336,60,2025-03-16 07:20:10.017403,Mobile,Google,1777
7337,759,2025-02-14 04:47:36.824508,Mobile,VK,1852
7338,79,2024-11-02 09:24:08.801182,Desktop,Direct,1953
7339,758,2025-07-09 17:25:53.404735,Desktop,Telegram,868
7340,682,2025-05-20 06:56:38.243619,Tablet,VK,1584
7341,848,2024-09-02 07:03:06.174715,Tablet,Telegram,437
7342,103,2024-09-25 17:49:34.071440,Mobile,YouTube,1077
7343,298,2024-11-26 12:15:56.406424,Tablet,Telegram,165
7344,126,2024-07-14 14:23:34.133900,Desktop,YouTube,368
7345,421,2025-04-22 14:05:52.414547,Desktop,YouTube,1319
7346,578,2025-12-28 08:25:50.843817,Tablet,Google,430
7347,818,2024-08-07 22:57:05.311279,Desktop,Google,115
7348,68,2024-09-10 02:48:33.408576,Desktop,Email,2226
7349,220,2024-09-04 18:22:29.902473,Tablet,YouTube,179
7350,154,2024-09-16 02:10:13.675010,Mobile,Email,1691
7351,976,2026-02-20 02:12:06.648060,Desktop,Google,604
7352,945,2025-09-22 01:33:19.554702,Tablet,VK,969
7353,832,2025-05-13 09:16:37.408281,Mobile,YouTube,547
7354,993,2025-06-25 13:27:13.056266,Tablet,Google,1241
7355,225,2025-01-02 19:45:40.694736,Tablet,VK,1438
7356,55,2024-10-28 00:37:15.406186,Desktop,Telegram,1145
7357,71,2025-04-15 15:47:17.626096,Desktop,Google,1612
7358,326,2025-06-04 00:51:13.988639,Tablet,Email,1920
7359,802,2024-07-31 04:06:18.085874,Desktop,Direct,211
7360,363,2025-05-06 21:39:14.442433,Desktop,Google,553
7361,151,2026-03-05 22:21:32.010450,Tablet,Direct,575
7362,495,2025-03-27 18:39:00.318212,Desktop,Email,949
7363,156,2025-09-01 01:55:13.411197,Desktop,VK,270
7364,783,2026-06-20 08:34:12.398231,Mobile,YouTube,1597
7365,705,2025-12-29 12:07:53.226096,Desktop,Direct,1661
7366,849,2025-04-23 07:28:02.564728,Desktop,Google,313
7367,952,2025-07-20 05:28:04.040877,Mobile,YouTube,2376
7368,953,2024-09-14 22:40:53.531101,Mobile,Google,1949
7369,714,2025-12-30 11:40:26.693110,Desktop,YouTube,551
7370,428,2026-04-19 06:39:26.075934,Mobile,VK,553
7371,929,2024-10-06 06:38:43.679612,Desktop,Telegram,1472
7372,666,2025-06-21 05:02:51.421318,Mobile,YouTube,1172
7373,734,2025-10-24 06:40:02.373202,Mobile,Telegram,165
7374,173,2025-08-14 18:56:14.270908,Mobile,Google,1487
7375,534,2025-05-09 23:27:11.961427,Mobile,Google,2283
7376,642,2024-08-09 07:32:21.321942,Mobile,Google,996
7377,313,2025-10-06 08:00:20.979040,Mobile,Google,2057
7378,412,2024-08-12 06:47:29.301684,Tablet,Google,818
7379,879,2025-10-02 03:50:53.105648,Mobile,VK,2262
7380,848,2025-03-25 23:52:17.832546,Tablet,Email,1716
7381,891,2025-05-20 18:21:52.760747,Mobile,Telegram,1049
7382,815,2026-01-22 06:33:49.344459,Tablet,Telegram,1980
7383,223,2026-01-15 04:50:02.446132,Mobile,VK,1764
7384,676,2025-01-04 21:35:12.155007,Desktop,YouTube,1461
7385,708,2026-04-28 11:46:17.898938,Tablet,Google,522
7386,491,2025-07-19 03:01:35.377343,Tablet,VK,1618
7387,200,2026-01-01 14:22:05.303581,Tablet,Google,302
7388,498,2025-07-25 19:20:27.928328,Tablet,Direct,912
7389,725,2025-09-10 09:34:14.214100,Tablet,VK,2102
7390,240,2025-12-19 00:14:21.970387,Mobile,Google,767
7391,676,2025-09-30 13:30:39.910666,Tablet,Telegram,2087
7392,396,2025-08-22 23:33:53.245305,Desktop,YouTube,885
7393,545,2025-08-10 20:38:55.092859,Desktop,VK,1577
7394,624,2025-02-17 10:44:08.421786,Desktop,YouTube,991
7395,917,2025-12-13 21:22:59.950374,Desktop,Google,78
7396,694,2024-10-17 09:14:34.320111,Tablet,YouTube,995
7397,486,2025-03-04 08:06:37.260047,Mobile,Telegram,728
7398,658,2024-09-24 16:17:44.975893,Mobile,Telegram,1021
7399,831,2026-06-22 05:30:59.332179,Mobile,YouTube,1244
7400,528,2026-02-09 09:21:32.960698,Desktop,YouTube,2079
7401,586,2024-10-31 07:38:47.374636,Mobile,Google,1633
7402,136,2025-06-02 17:35:40.668852,Mobile,VK,918
7403,46,2025-10-26 20:06:34.317310,Mobile,YouTube,1616
7404,317,2025-04-03 04:25:36.807935,Desktop,VK,2279
7405,460,2024-10-13 09:14:32.547281,Desktop,Direct,1186
7406,727,2024-08-15 10:19:02.796281,Mobile,Direct,690
7407,292,2025-12-21 07:57:53.919300,Tablet,YouTube,1164
7408,278,2024-10-19 05:35:49.565925,Desktop,VK,1883
7409,788,2026-01-04 14:54:23.238680,Desktop,Direct,929
7410,103,2024-11-08 23:14:46.135701,Tablet,Email,790
7411,917,2025-07-29 14:27:11.130256,Desktop,Telegram,27
7412,7,2025-01-12 12:49:59.318124,Tablet,Telegram,285
7413,167,2025-04-28 17:32:15.620593,Tablet,VK,1076
7414,981,2026-01-07 19:47:26.555929,Tablet,YouTube,795
7415,338,2025-03-12 01:16:08.574935,Desktop,Telegram,1489
7416,201,2026-06-09 01:10:29.017614,Mobile,Email,1190
7417,51,2025-01-13 14:06:33.721427,Desktop,Telegram,672
7418,450,2025-01-01 05:58:00.193841,Desktop,Direct,710
7419,7,2025-02-22 00:57:18.411488,Desktop,YouTube,333
7420,231,2025-07-25 13:24:45.576270,Mobile,Direct,1656
7421,228,2025-12-16 03:26:27.510133,Tablet,VK,982
7422,787,2024-08-08 16:43:49.611630,Tablet,Telegram,782
7423,302,2026-04-06 15:36:10.353791,Tablet,Google,633
7424,62,2026-05-11 11:49:08.907031,Desktop,VK,1455
7425,277,2025-04-16 20:35:55.552126,Desktop,Direct,1543
7426,894,2025-11-01 07:01:56.139470,Desktop,YouTube,535
7427,837,2025-12-31 04:25:02.562920,Desktop,VK,2381
7428,727,2025-08-11 02:40:28.596586,Tablet,Google,91
7429,562,2025-02-06 06:49:36.069759,Mobile,Google,162
7430,33,2024-10-25 04:45:42.771878,Tablet,VK,420
7431,746,2024-11-22 07:27:46.906788,Tablet,YouTube,1621
7432,344,2025-05-28 00:33:53.932044,Mobile,VK,1235
7433,121,2025-04-04 18:25:13.096574,Desktop,Telegram,173
7434,193,2025-03-05 21:57:00.002842,Desktop,VK,2041
7435,763,2025-12-14 13:05:56.447403,Desktop,Google,497
7436,762,2026-01-08 06:33:11.078693,Mobile,Email,46
7437,549,2025-04-23 10:56:41.355312,Mobile,VK,599
7438,157,2026-07-05 02:51:06.175673,Desktop,VK,1381
7439,342,2026-05-21 17:38:59.613770,Mobile,YouTube,1704
7440,672,2024-08-31 06:44:47.439272,Tablet,Telegram,1920
7441,389,2025-09-11 11:39:33.871329,Mobile,Telegram,154
7442,708,2025-12-12 06:36:14.343723,Tablet,YouTube,833
7443,287,2024-11-28 22:44:44.399994,Mobile,YouTube,53
7444,599,2025-04-03 05:41:53.499011,Mobile,Telegram,1242
7445,183,2025-12-11 20:33:36.429292,Mobile,Telegram,233
7446,491,2025-12-23 15:35:59.723929,Mobile,YouTube,1168
7447,305,2024-12-15 14:49:28.520771,Mobile,Google,220
7448,922,2026-05-27 05:20:34.550594,Mobile,Google,2368
7449,171,2026-02-06 15:48:53.737385,Desktop,VK,1298
7450,770,2026-05-17 08:46:19.460850,Desktop,Email,587
7451,146,2025-01-09 01:42:13.027002,Desktop,Google,991
7452,751,2025-05-18 16:48:36.720136,Tablet,YouTube,1792
7453,463,2025-06-22 11:23:06.246109,Desktop,Email,2209
7454,747,2025-01-16 02:10:14.382363,Mobile,Direct,289
7455,522,2025-01-07 12:39:34.994768,Mobile,YouTube,410
7456,146,2025-04-06 11:28:50.081577,Desktop,Direct,2389
7457,112,2025-10-04 09:05:05.272717,Tablet,Direct,1245
7458,761,2025-08-10 21:16:07.808049,Mobile,Email,416
7459,760,2024-12-27 02:43:50.193934,Mobile,Email,158
7460,759,2025-10-30 20:56:45.540815,Mobile,Telegram,980
7461,303,2026-01-13 09:12:27.178923,Desktop,Direct,761
7462,403,2025-04-04 18:11:46.957104,Mobile,YouTube,911
7463,109,2025-02-18 00:22:31.923424,Mobile,YouTube,2201
7464,839,2024-09-06 09:50:38.152279,Tablet,Telegram,134
7465,315,2025-02-05 21:14:05.421673,Desktop,YouTube,1102
7466,293,2026-02-27 11:11:30.785711,Desktop,Google,1845
7467,709,2025-03-24 15:46:39.091594,Mobile,Telegram,576
7468,230,2025-02-09 07:16:22.609644,Tablet,YouTube,658
7469,526,2025-10-09 00:02:07.348516,Desktop,Google,2311
7470,506,2025-08-21 00:38:32.622835,Desktop,Telegram,724
7471,524,2024-07-24 01:41:03.052761,Mobile,Telegram,978
7472,676,2025-11-01 03:11:33.516223,Desktop,Google,1479
7473,786,2025-04-17 01:13:09.130234,Tablet,YouTube,194
7474,467,2024-08-26 04:40:32.968689,Tablet,Google,1094
7475,566,2024-12-20 16:41:31.537094,Tablet,Google,792
7476,982,2024-08-25 11:08:14.529079,Tablet,VK,688
7477,595,2024-09-04 01:49:01.318220,Tablet,Google,46
7478,749,2026-04-25 12:50:27.762429,Tablet,YouTube,187
7479,311,2025-04-21 04:22:31.046252,Mobile,Email,427
7480,355,2025-12-06 01:23:35.999227,Tablet,Direct,2181
7481,337,2026-04-26 22:18:12.184870,Desktop,VK,2222
7482,73,2026-03-21 22:01:33.851397,Tablet,Google,1168
7483,599,2024-07-26 01:28:33.043272,Mobile,Email,2342
7484,426,2025-02-02 16:29:48.511026,Mobile,Email,1508
7485,217,2024-10-16 23:55:37.768334,Desktop,Email,1885
7486,98,2026-03-09 08:07:51.725846,Tablet,Telegram,1944
7487,749,2025-12-24 16:48:37.530231,Mobile,Direct,959
7488,195,2025-04-16 12:30:30.450250,Mobile,Direct,1136
7489,73,2025-06-07 11:57:01.343789,Desktop,Email,2089
7490,183,2025-06-04 01:24:14.514629,Tablet,Email,1506
7491,850,2026-06-07 00:31:03.346005,Tablet,Google,1165
7492,956,2026-04-21 08:23:56.632967,Tablet,YouTube,1045
7493,29,2025-05-27 06:33:58.715707,Desktop,Direct,1093
7494,659,2024-09-01 11:28:29.265966,Tablet,Direct,262
7495,709,2026-01-11 08:28:46.301494,Desktop,Email,603
7496,9,2025-11-12 01:23:23.704068,Tablet,Telegram,2143
7497,449,2025-02-10 05:38:54.958365,Desktop,VK,1854
7498,316,2025-08-11 23:01:06.556897,Tablet,Direct,1175
7499,195,2025-08-11 12:10:04.758966,Tablet,Telegram,2304
7500,988,2025-01-14 16:27:07.144448,Mobile,Direct,502
7501,245,2024-10-04 08:31:27.642761,Tablet,Google,2204
7502,656,2026-01-12 11:34:44.165636,Mobile,Google,2315
7503,876,2025-08-22 12:07:49.364688,Desktop,Email,1977
7504,120,2026-06-01 09:00:13.870057,Tablet,YouTube,2321
7505,52,2024-07-19 14:25:21.209470,Tablet,VK,2211
7506,403,2024-12-11 17:51:09.702742,Mobile,VK,2147
7507,361,2024-07-17 06:27:30.615932,Mobile,Google,2039
7508,795,2024-08-25 16:37:10.421980,Desktop,Direct,813
7509,303,2025-07-06 12:31:39.016689,Tablet,Direct,1385
7510,128,2026-01-28 14:54:45.406918,Desktop,VK,1808
7511,121,2025-08-04 00:15:24.449354,Mobile,Telegram,1318
7512,429,2025-01-18 07:56:07.002173,Mobile,Google,1905
